Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
14C1	chr1	69381	125312698	13133	-0.0344094
14C1	chr1	143281044	248918365	11298	-0.0157356
14C1	chr2	41605	90525254	6751	-0.035397
14C1	chr2	91283966	242003780	12083	-0.0328613
14C1	chr3	150500	198038669	15195	-0.0276451
14C1	chr4	59429	9172672	1190	0.00867682
14C1	chr4	9368889	190026768	9462	-0.0291755
14C1	chr5	140305	47365108	2385	-0.0248169
14C1	chr5	49488671	181260815	9523	-0.0733499
14C1	chr6	150500	32459319	3102	-0.0555924
14C1	chr6	32741441	170583749	9863	-0.0242531
14C1	chr7	150500	143478798	10738	-0.0209701
14C1	chr7	143623899	159142547	1233	-0.00681508
14C1	chr8	150500	145054159	8906	-3.07188e-05
14C1	chr9	154630	45525913	2611	-0.0127553
14C1	chr9	60497470	138177264	7303	-0.0409273
14C1	chr10	49179	79614115	5246	-0.0452337
14C1	chr10	79907667	133626306	5045	-0.0246423
14C1	chr11	150500	50877111	4954	-0.0219204
14C1	chr11	51026130	134986058	9081	-0.00357191
14C1	chr12	99144	9443678	1625	-0.0412769
14C1	chr12	9595271	133234356	12016	-0.0411139
14C1	chr13	15879861	18126913	15	0.761513
14C1	chr13	18126913	57017795	2750	-0.0578691
14C1	chr13	57171357	114326283	2148	-0.0465313
14C1	chr14	15939217	106874055	7790	-0.041832
14C1	chr15	16962086	84444649	7309	-0.027424
14C1	chr15	84603925	101922767	1368	-0.00638669
14C1	chr16	47427	38279231	5017	-0.0526457
14C1	chr16	46324795	90094829	4664	-0.0169917
14C1	chr17	156218	37874251	5856	-0.053582
14C1	chr17	38195871	46286091	2306	-0.0522913
14C1	chr17	46331024	46694664	37	0.898239
14C1	chr17	46704756	83135126	5353	-0.0392354
14C1	chr18	117084	15452504	1105	-0.0508572
14C1	chr18	15452504	20950881	37	0.852701
14C1	chr18	20951381	80247350	3141	0.00255101
14C1	chr19	110970	8731975	2500	-0.0509584
14C1	chr19	8732475	9155514	247	0.710603
14C1	chr19	9156014	25027980	3560	-0.0586222
14C1	chr19	27126811	51630218	5414	-0.0545258
14C1	chr19	51643534	51645532	3	-26.3433
14C1	chr19	51645779	58571429	1832	-0.016788
14C1	chr20	87707	64273602	6006	-0.014826
14C1	chr21	4942906	46664374	2529	-0.0332082
14C1	chr22	10395631	50782296	4934	-0.0456279
14C1	chrX	150500	2726375	146	-0.0618998
14C1	chrX	2733355	120875450	7172	-0.588511
14C1	chrX	121047962	155773369	2292	-0.578177
14C1	chrX	155773869	156007790	21	0.0370262
14C1	chrY	2786986	9255287	119	0.332749
14C1	chrY	9547584	12391369	24	2.26657
14C1	chrY	12392643	21386263	250	0.0380019
14C1	chrY	21386763	56959891	41	1.979
15C1	chr1	69381	125312698	13133	-0.0509136
15C1	chr1	143281044	248918365	11298	-0.0149816
15C1	chr2	41605	90525254	6751	-0.00501779
15C1	chr2	91283966	242003780	12083	-0.0450497
15C1	chr3	150500	198038669	15195	-0.0350934
15C1	chr4	59429	9172672	1190	-0.00581582
15C1	chr4	9368889	190026768	9462	-0.0618137
15C1	chr5	140305	47365108	2385	-0.0195936
15C1	chr5	49488671	180948948	9457	-0.0737411
15C1	chr5	180949236	181002785	9	-23.8593
15C1	chr5	181003855	181260815	57	-0.151177
15C1	chr6	150500	32459319	3102	-0.0461738
15C1	chr6	32741441	170583749	9863	-0.0652073
15C1	chr7	150500	57918704	3935	-0.00827488
15C1	chr7	57918704	62998928	34	0.602397
15C1	chr7	62998928	102474537	3439	-0.0301967
15C1	chr7	102490985	102677984	27	0.746869
15C1	chr7	102703314	143478798	3303	-0.0304604
15C1	chr7	143623899	159142547	1233	-0.0206864
15C1	chr8	150500	145054159	8906	-0.0335327
15C1	chr9	154630	27157328	1335	-0.0667831
15C1	chr9	27157828	45525913	1276	0.0595491
15C1	chr9	60497470	138177264	7303	-0.0165419
15C1	chr10	49179	79614115	5246	-0.0630137
15C1	chr10	79907667	133626306	5045	-0.0441856
15C1	chr11	150500	50877111	4954	-0.0127966
15C1	chr11	51026130	134986058	9081	-0.0189959
15C1	chr12	99144	7869880	1319	-0.00699788
15C1	chr12	7870380	7933179	15	0.573019
15C1	chr12	7933807	9443678	291	-0.0465588
15C1	chr12	9595271	133234356	12016	-0.0277933
15C1	chr13	15879861	57017795	2765	-0.0550981
15C1	chr13	57171357	114326283	2148	-0.0513164
15C1	chr14	15939217	106874055	7790	-0.044356
15C1	chr15	16962086	84444649	7309	-0.050379
15C1	chr15	84603925	101922767	1368	-0.0408911
15C1	chr16	47427	38279231	5017	-0.00581455
15C1	chr16	46324795	90094829	4664	-0.016618
15C1	chr17	156218	37874251	5856	-0.0249751
15C1	chr17	38195871	83135126	7696	-0.0155654
15C1	chr18	117084	80247350	4283	0.0147391
15C1	chr19	110970	25027980	6307	-0.0197009
15C1	chr19	27126811	58571429	7249	-0.04301
15C1	chr20	87707	64273602	6006	-0.000673076
15C1	chr21	4942906	46664374	2529	-0.0427016
15C1	chr22	10395631	50782296	4934	0.0148701
15C1	chrX	150500	120875450	7318	-0.596282
15C1	chrX	121047962	154156535	1922	-0.590513
15C1	chrX	154157035	154254485	10	0.906635
15C1	chrX	154295857	155659573	359	-0.592075
15C1	chrX	155659573	156007790	22	-0.00141882
15C1	chrY	2786986	9255287	119	0.302391
15C1	chrY	9547584	12391369	24	2.08986
15C1	chrY	12392643	21386263	250	-0.0190325
15C1	chrY	21386763	56959891	41	2.00445
34C1	chr1	69381	125312698	13133	-0.0853676
34C1	chr1	143281044	248918365	11298	0.00971338
34C1	chr2	41605	90525254	6751	-0.0194859
34C1	chr2	91283966	242003780	12083	-0.0209236
34C1	chr3	150500	198038669	15195	0.0102451
34C1	chr4	59429	9172672	1190	-0.0593607
34C1	chr4	9368889	190026768	9462	-0.0826678
34C1	chr5	140305	47365108	2385	-0.0167107
34C1	chr5	49488671	181260815	9523	-0.090908
34C1	chr6	150500	32459319	3102	-0.175611
34C1	chr6	32741441	170583749	9863	-0.059897
34C1	chr7	150500	143478798	10738	-0.0462696
34C1	chr7	143623899	159142547	1233	-0.017041
34C1	chr8	150500	145054159	8906	-0.0284322
34C1	chr9	154630	45525913	2611	-0.0264816
34C1	chr9	60497470	138177264	7303	-0.0107252
34C1	chr10	49179	79614115	5246	-0.066791
34C1	chr10	79907667	133626306	5045	-0.0516001
34C1	chr11	150500	50877111	4954	-0.0424019
34C1	chr11	51026130	134986058	9081	-0.0779547
34C1	chr12	99144	9443678	1625	-0.0350973
34C1	chr12	9595271	133234356	12016	-0.0624629
34C1	chr13	15879861	57017795	2765	-0.0943776
34C1	chr13	57171357	114326283	2148	-0.0603683
34C1	chr14	15939217	106874055	7790	-0.0963369
34C1	chr15	16962086	84444649	7309	-0.0637698
34C1	chr15	84603925	101922767	1368	-0.0172924
34C1	chr16	47427	38279231	5017	-0.0587505
34C1	chr16	46324795	90094829	4664	-0.0572762
34C1	chr17	156218	37874251	5856	-0.0729685
34C1	chr17	38195871	83135126	7696	-0.0386297
34C1	chr18	117084	80247350	4283	-0.0108414
34C1	chr19	110970	25027980	6307	-0.0801529
34C1	chr19	27126811	58571429	7249	-0.0263123
34C1	chr20	87707	64273602	6006	-0.0202693
34C1	chr21	4942906	46664374	2529	-0.0749307
34C1	chr22	10395631	50782296	4934	-0.0151833
34C1	chrX	150500	120875450	7318	-0.431753
34C1	chrX	121047962	156007790	2313	-0.439797
34C1	chrY	2786986	9255287	119	-0.00397661
34C1	chrY	9547584	56959891	315	-0.00105784
63C1	chr1	69381	125312698	13133	-0.05869
63C1	chr1	143281044	248918365	11298	0.0225717
63C1	chr2	41605	90525254	6751	-0.018147
63C1	chr2	91283966	242003780	12083	9.77801e-05
63C1	chr3	150500	198038669	15195	0.00384535
63C1	chr4	59429	9172672	1190	-0.0724349
63C1	chr4	9368889	190026768	9462	-0.0338509
63C1	chr5	140305	1882649	316	0.00368398
63C1	chr5	1883149	10227649	265	0.241759
63C1	chr5	10235208	47365108	1804	0.0516117
63C1	chr5	49488671	181260815	9523	-0.0404556
63C1	chr6	150500	32459319	3102	-0.108187
63C1	chr6	32741441	170583749	9863	0.000804218
63C1	chr7	150500	5214484	554	-0.0840796
