Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
55A1	chr1	69381	125312698	13133	-0.0316192
55A1	chr1	143281044	152601018	1190	-0.0479443
55A1	chr1	152601518	152614100	2	-22.1909
55A1	chr1	152622831	248918365	10106	-0.0288297
55A1	chr2	41605	90525254	6751	-0.0295202
55A1	chr2	91283966	242003780	12083	-0.0240711
55A1	chr3	150500	198038669	15195	-0.0248659
55A1	chr4	59429	9172672	1190	-0.00389072
55A1	chr4	9368889	190026768	9462	-0.0331932
55A1	chr5	140305	47365108	2385	-0.0103955
55A1	chr5	49488671	181260815	9523	-0.0328144
55A1	chr6	150500	31971677	2817	-0.0193112
55A1	chr6	31971994	32034599	111	0.402046
55A1	chr6	32034857	32294125	142	-0.00223165
55A1	chr6	32299919	32371708	19	-1.17652
55A1	chr6	32372208	32459319	13	0.163446
55A1	chr6	32741441	123218740	6604	-0.0247781
55A1	chr6	123221486	123388551	28	-0.65418
55A1	chr6	123393623	170583749	3231	-0.0130768
55A1	chr7	150500	143478798	10738	-0.0342623
55A1	chr7	143623899	159142547	1233	-0.00066405
55A1	chr8	150500	145054159	8906	-0.0137966
55A1	chr9	154630	45525913	2611	-0.0205672
55A1	chr9	60497470	138177264	7303	-0.0185272
55A1	chr10	49179	79614115	5246	-0.0351378
55A1	chr10	79907667	133626306	5045	-0.0245372
55A1	chr11	150500	50877111	4954	-0.00856383
55A1	chr11	51026130	134986058	9081	-0.0116387
55A1	chr12	99144	9443678	1625	-0.0311585
55A1	chr12	9595271	133234356	12016	-0.0409464
55A1	chr13	15879861	57017795	2765	-0.0223261
55A1	chr13	57171357	114326283	2148	-0.0169563
55A1	chr14	15939217	106874055	7790	-0.0311199
55A1	chr15	16962086	22542839	75	0.650446
55A1	chr15	22572928	84444649	7234	-0.037768
55A1	chr15	84603925	101922767	1368	0.000687776
55A1	chr16	47427	38279231	5017	-0.0261405
55A1	chr16	46324795	90094829	4664	-0.0230377
55A1	chr17	156218	37874251	5856	-0.0244456
55A1	chr17	38195871	83135126	7696	-0.0381211
55A1	chr18	117084	80247350	4283	-0.0160916
55A1	chr19	110970	25027980	6307	-0.0536661
55A1	chr19	27126811	58571429	7249	-0.0494842
55A1	chr20	87707	64273602	6006	-0.0199362
55A1	chr21	4942906	46664374	2529	-0.0198389
55A1	chr22	10395631	38986093	3149	-0.0308924
55A1	chr22	38986297	38989612	2	-26.3323
55A1	chr22	38991329	50782296	1783	-0.0300957
55A1	chrX	150500	2853477	167	-0.146895
55A1	chrX	2853977	6383406	134	0.282804
55A1	chrX	6384463	8498667	46	-0.520555
55A1	chrX	8508236	120875450	6971	0.287753
55A1	chrX	121047962	154092307	1917	0.307152
55A1	chrX	154098165	154254485	15	0.951061
55A1	chrX	154295857	155659573	359	0.332892
55A1	chrX	155659573	156007790	22	-0.043265
55A1	chrY	2786986	2979728	22	-17.8357
55A1	chrY	2979763	6868464	52	-2.44143
55A1	chrY	6868729	9255287	45	-11.5137
55A1	chrY	9547584	12708945	30	-1.97926
55A1	chrY	12709445	13705261	116	-20.3825
55A1	chrY	13705761	18466645	44	-4.77918
55A1	chrY	18467711	22314765	92	-15.0341
55A1	chrY	22315265	56959891	33	-3.79355
55A2	chr1	69381	125312698	13133	-0.0251098
55A2	chr1	143281044	248918365	11298	-0.0321906
55A2	chr2	41605	90525254	6751	-0.0333935
55A2	chr2	91283966	242003780	12083	-0.0295217
55A2	chr3	150500	198038669	15195	-0.0253815
55A2	chr4	59429	9172672	1190	0.0231691
55A2	chr4	9368889	190026768	9462	-0.0443626
55A2	chr5	140305	47365108	2385	-0.0149997
55A2	chr5	49488671	181260815	9523	-0.033843
55A2	chr6	150500	32459319	3102	-0.0331641
55A2	chr6	32741441	170583749	9863	-0.0333073
55A2	chr7	150500	143478798	10738	-0.0397277
55A2	chr7	143623899	159142547	1233	0.00424775
55A2	chr8	150500	145054159	8906	-0.0132899
55A2	chr9	154630	45525913	2611	-0.0214436
55A2	chr9	60497470	138177264	7303	-0.00719671
55A2	chr10	49179	79614115	5246	-0.0348843
55A2	chr10	79907667	133626306	5045	-0.0165727
55A2	chr11	150500	50877111	4954	-0.000586853
55A2	chr11	51026130	134986058	9081	-0.00383688
55A2	chr12	99144	9443678	1625	-0.0385913
55A2	chr12	9595271	133234356	12016	-0.0414337
55A2	chr13	15879861	57017795	2765	-0.0399707
55A2	chr13	57171357	114326283	2148	-0.0196106
55A2	chr14	15939217	106874055	7790	-0.0345454
55A2	chr15	16962086	22542839	75	0.684183
55A2	chr15	22572928	84444649	7234	-0.0314326
55A2	chr15	84603925	101922767	1368	0.00236357
55A2	chr16	47427	38279231	5017	-0.0137618
55A2	chr16	46324795	90094829	4664	-0.0171355
55A2	chr17	156218	37874251	5856	-0.0137101
55A2	chr17	38195871	83135126	7696	-0.0204875
55A2	chr18	117084	80247350	4283	-0.0278547
55A2	chr19	110970	25027980	6307	-0.0371148
55A2	chr19	27126811	58571429	7249	-0.0435336
55A2	chr20	87707	64273602	6006	-0.00890035
55A2	chr21	4942906	46664374	2529	-0.0179951
55A2	chr22	10395631	38962511	3145	-0.00691136
55A2	chr22	38965122	38989612	6	-16.3398
55A2	chr22	38991329	50782296	1783	-0.00859355
55A2	chrX	150500	2830197	164	-0.165733
55A2	chrX	2830697	6550796	138	0.27988
55A2	chrX	6550796	8532492	46	-0.575985
55A2	chrX	8532992	120875450	6970	0.295951
55A2	chrX	121047962	154092307	1917	0.32306
55A2	chrX	154098165	154305423	17	0.919394
55A2	chrX	154309342	155659573	357	0.355046
55A2	chrX	155659573	156007790	22	-0.0350188
55A2	chrY	2786986	2979995	23	-18.6215
55A2	chrY	2980495	6868464	51	-2.77876
55A2	chrY	6868729	9255287	45	-12.3865
55A2	chrY	9547584	12708945	30	-3.25672
55A2	chrY	12709445	13705261	116	-21.6585
55A2	chrY	13705761	18546285	46	-5.72805
55A2	chrY	18546785	22314765	90	-17.498
55A2	chrY	22315265	56959891	33	-4.52601
55P1	chr1	69381	125312698	13133	-0.0304669
55P1	chr1	143281044	152579938	1189	0.00542055
55P1	chr1	152600729	152614100	3	-23.8341
55P1	chr1	152622831	161236567	2315	0.0489569
55P1	chr1	161238038	182582260	1873	-0.0642938
55P1	chr1	182584078	198752774	1053	-0.192435
55P1	chr1	198754266	248918365	4865	-0.0146753
55P1	chr2	41605	90525254	6751	-0.0650801
55P1	chr2	91283966	242003780	12083	-0.0796254
55P1	chr3	150500	198038669	15195	-0.0829546
55P1	chr4	59429	9172672	1190	0.0681399
55P1	chr4	9368889	190026768	9462	-0.120368
55P1	chr5	140305	6611087	438	0.0683253
55P1	chr5	6611722	38942973	1497	-0.0797703
55P1	chr5	38944443	39141141	59	-0.450265
55P1	chr5	39141641	47365108	391	-0.118837
55P1	chr5	49488671	181260815	9523	-0.0743041
55P1	chr6	150500	32459319	3102	-0.061428
55P1	chr6	32741441	44376475	2189	-0.0445101
55P1	chr6	44377032	69676543	1324	-0.179415
55P1	chr6	69677043	70274774	103	-0.538792
55P1	chr6	70280809	123251911	2991	-0.161031
55P1	chr6	123252411	123331929	16	-1.22002
55P1	chr6	123352524	170583749	3240	-0.156141
55P1	chr7	150500	7066464	892	0.140496
55P1	chr7	7067545	21591577	638	-0.135637
55P1	chr7	21599785	70787433	2716	0.0158493
55P1	chr7	70789745	77360903	676	0.139947
55P1	chr7	77362580	94395103	1085	-0.0944005
55P1	chr7	94395196	94656591	87	-0.498532
55P1	chr7	94663333	96496295	141	-0.0818873
55P1	chr7	96496795	102749176	1203	0.138215
55P1	chr7	102749207	127589621	1519	-0.059997
55P1	chr7	127590063	143478798	1781	0.0620002
55P1	chr7	143623899	159142547	1233	0.0672849
55P1	chr8	150500	145054159	8906	-0.0423817
55P1	chr9	154630	27694530	1388	-0.15913
55P1	chr9	27694530	38570621	1154	-0.0340364
55P1	chr9	38572005	45525913	69	-0.184585
55P1	chr9	60497470	128103841	4918	-0.0934607
55P1	chr9	128105726	138177264	2385	0.0297127
55P1	chr10	49179	79614115	5246	-0.052645
55P1	chr10	79907667	87508238	360	-0.0139452
55P1	chr10	87508333	91924092	363	-0.235721
55P1	chr10	91924592	128101479	3865	-0.0377431
55P1	chr10	128101479	133626306	457	0.144717
55P1	chr11	150500	278600	44	-0.102804
55P1	chr11	280081	2768341	693	0.183862
55P1	chr11	2768841	50877111	4217	-0.0258292
55P1	chr11	51026130	134986058	9081	0.0103761
55P1	chr12	99144	9067839	1498	-0.0291009
55P1	chr12	9068181	9202686	73	-0.318075
55P1	chr12	9203765	9443678	54	0.0506182
55P1	chr12	9595271	133234356	12016	-0.0393015
55P1	chr13	15879861	57017795	2765	-0.103071
55P1	chr13	57171357	102678318	1335	-0.124937
55P1	chr13	102686028	102732100	15	0.122734
