Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
15P1	chr1	69381	125312698	13137	-0.207488
15P1	chr1	143281044	145907467	131	0.456021
15P1	chr1	145909960	145996268	41	0.00111606
15P1	chr1	145996768	149811659	181	0.471005
15P1	chr1	149812159	149887918	16	-0.602118
15P1	chr1	149888418	150559907	211	0.480755
15P1	chr1	150560057	150629472	13	-0.256439
15P1	chr1	150629972	150733147	24	0.362287
15P1	chr1	150733647	152083669	438	0.532802
15P1	chr1	152084964	152579938	133	0.772027
15P1	chr1	152600729	152614100	3	1.77702
15P1	chr1	152622831	153459015	92	0.755237
15P1	chr1	153459515	154948401	440	0.504823
15P1	chr1	154951229	155277870	238	0.325664
15P1	chr1	155282408	156791794	563	0.537143
15P1	chr1	156794662	159714487	493	0.668342
15P1	chr1	159714987	161630390	557	0.539007
15P1	chr1	161631052	163807226	183	0.758802
15P1	chr1	163807226	165352573	29	0.497014
15P1	chr1	165353073	172130673	685	0.315522
15P1	chr1	172131173	248918365	6828	-0.0356809
15P1	chr2	41605	90525254	6755	0.243895
15P1	chr2	91283966	242003780	12086	-0.0699974
15P1	chr3	150500	97465763	7560	-0.266568
15P1	chr3	97466417	134558349	3303	0.0376858
15P1	chr3	134559147	181134454	2640	0.343639
15P1	chr3	181134454	181713316	8	2.36677
15P1	chr3	181713816	183555655	130	2.98871
15P1	chr3	183556155	183920797	56	2.78071
15P1	chr3	183921297	183967768	19	2.36737
15P1	chr3	183971560	186539599	521	0.689508
15P1	chr3	186544303	198038669	965	0.357201
15P1	chr4	59429	9172672	1192	-0.194003
15P1	chr4	9368889	47899550	1723	-0.267068
15P1	chr4	47903190	48110605	35	0.121072
15P1	chr4	48112304	51842740	162	0.655024
15P1	chr4	51843240	63541787	550	0.288881
15P1	chr4	63541787	177787858	6408	-0.279527
15P1	chr4	177787858	185440719	334	0.125641
15P1	chr4	185444963	186533186	132	0.740411
15P1	chr4	186533686	190026768	125	-0.642026
15P1	chr5	140305	47365108	2385	0.106614
15P1	chr5	49488671	180947757	9456	-0.1856
15P1	chr5	180948352	180997488	10	-20.9548
15P1	chr5	181002671	181260815	58	-0.37478
15P1	chr6	150500	32459319	3101	-0.0129669
15P1	chr6	32741441	32980466	68	-0.246524
15P1	chr6	32980579	33196038	75	0.285722
15P1	chr6	33196277	33425905	162	-0.314707
15P1	chr6	33432158	63319411	3009	0.0997403
15P1	chr6	63319911	170583749	6554	-0.138689
15P1	chr7	150500	143478798	10751	0.165553
15P1	chr7	143623899	147107644	150	0.102157
15P1	chr7	147108144	147771435	17	0.638641
15P1	chr7	147771435	159142547	1064	0.0558669
15P1	chr8	150500	145054159	8909	-0.062602
15P1	chr9	154630	20620151	1103	-0.280327
15P1	chr9	20620651	26407132	175	-0.840305
15P1	chr9	26407132	45525913	1333	0.678498
15P1	chr9	60497470	138177264	7303	-0.0366456
15P1	chr10	49179	39637386	2566	-0.218845
15P1	chr10	39933707	133626306	7732	-0.130876
15P1	chr11	150500	68911605	8480	0.0193719
15P1	chr11	68914820	69468852	55	0.407256
15P1	chr11	69468852	71146619	133	1.50365
15P1	chr11	71147826	72135452	126	0.793242
15P1	chr11	72135952	72779632	143	0.926208
15P1	chr11	72780972	73467902	104	0.665146
15P1	chr11	73468402	75240549	255	0.46506
15P1	chr11	75242698	89875073	927	-0.257898
15P1	chr11	90038692	134986058	3817	-0.268344
15P1	chr12	99144	6058046	707	0.412761
15P1	chr12	6062951	6549898	148	0.0884558
15P1	chr12	6550692	6849431	175	0.332561
15P1	chr12	6849562	6981906	113	0.0310984
15P1	chr12	6982673	9443678	482	0.419163
15P1	chr12	9595271	133234356	12025	0.108774
15P1	chr13	15879861	57017795	2767	-0.183799
15P1	chr13	57171357	108230234	1543	-0.173598
15P1	chr13	108230734	109756310	73	0.188463
15P1	chr13	109756810	110615045	111	0.780061
15P1	chr13	110615545	113263584	249	0.0944593
15P1	chr13	113264084	113363912	17	1.2353
15P1	chr13	113364553	113539509	26	0.156687
15P1	chr13	113547297	114326283	127	-0.134413
15P1	chr14	15939217	106874055	7795	-0.0718644
15P1	chr15	16962086	84285874	7309	-0.172438
15P1	chr15	84603925	101922767	1370	-0.192666
15P1	chr16	47427	38428223	5019	0.0764248
15P1	chr16	46324795	90094829	4667	0.0554744
15P1	chr17	156218	7203329	1588	-0.232323
15P1	chr17	7203423	7252832	66	-0.78867
15P1	chr17	7252915	7567004	200	-0.37894
